,Unnamed: 0,title,clean_title,studio,domestic_gross,foreign_gross,year,genre_imdb,genre_tndb,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,TV Movie,Thriller,War,Western,Biography,Sport,Musical
1403,1403,Arthur Newman,arthur newman,Cdgm.,208000.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1404,1404,Ghanchakkar,ghanchakkar,UTV,203000.0,,2013,,"[35, 80, 53]",,,,,,,,,,,,,,,,,,,,,,
1405,1405,Midnight's Children,midnights children,P/108,190000.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1406,1406,R... Rajkumar,r rajkumar,Eros,167000.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1407,1407,We Steal Secrets: The Story of Wikileaks,we steal secrets the story of wikileaks,FCW,166000.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1408,1408,The Patience Stone,the patience stone,SPC,149000.0,,2013,,"[18, 10752]",,,,,,,,,,,,,,,,,,,,,,
1409,1409,Rangeelay,rangeelay,Eros,148000.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1410,1410,Drug War,drug war,Vari.,128000.0,,2013,,"[28, 18, 80]",,,,,,,,,,,,,,,,,,,,,,
1411,1411,Beyond the Hills,beyond the hills,IFC,125000.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1412,1412,Storm Surfers 3D,storm surfers 3d,XL,117000.0,,2013,,"[12, 99]",,,,,,,,,,,,,,,,,,,,,,
1413,1413,Yossi,yossi,Strand,117000.0,,2013,,"[18, 10749]",,,,,,,,,,,,,,,,,,,,,,
1414,1414,Spinning Plates,spinning plates,TFA,112000.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1415,1415,Ek Thi Daayan,ek thi daayan,Eros,112000.0,,2013,,"[27, 10749, 53]",,,,,,,,,,,,,,,,,,,,,,
1416,1416,The English Teacher,the english teacher,Cdgm.,105000.0,,2013,,"[35, 18, 10749]",,,,,,,,,,,,,,,,,,,,,,
1417,1417,Man of Tai Chi,man of tai chi,RTWC,100000.0,,2013,,"[28, 18]",,,,,,,,,,,,,,,,,,,,,,
1418,1418,Passion,passion,EOne,92200.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1419,1419,Byzantium,byzantium,IFC,89200.0,,2013,,"[18, 14, 53]",,,,,,,,,,,,,,,,,,,,,,
1420,1420,The Rooftop,the rooftop,WGUSA,85800.0,,2013,,"[35, 28, 18]",,,,,,,,,,,,,,,,,,,,,,
1421,1421,We Are What We Are,we are what we are,EOne,81400.0,,2013,,"[27, 53]",,,,,,,,,,,,,,,,,,,,,,
1422,1422,Stuck in Love,stuck in love,MNE,81100.0,,2013,,"[18, 35]",,,,,,,,,,,,,,,,,,,,,,
1423,1423,More Than Honey,more than honey,KL,79800.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1424,1424,Caesar Must Die,caesar must die,AF,76900.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1425,1425,Leviathan (2013),leviathan (2013),CGld,76200.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1426,1426,No One Lives,no one lives,Anch.,74900.0,,2013,,"[27, 53]",,,,,,,,,,,,,,,,,,,,,,
1427,1427,War Witch,war witch,Trib.,70500.0,,2013,,"[18, 10752]",,,,,,,,,,,,,,,,,,,,,,
1428,1428,The Pervert's Guide to Ideology,the perverts guide to ideology,Zeit.,68000.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1429,1429,My Lucky Star,my lucky star,CL,64400.0,,2013,,"[35, 10749]",,,,,,,,,,,,,,,,,,,,,,
1430,1430,Becoming Traviata,becoming traviata,Distrib.,62700.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1431,1431,Sightseers,sightseers,IFC,61800.0,,2013,,"[12, 35, 80]",,,,,,,,,,,,,,,,,,,,,,
1432,1432,The Canyons,the canyons,IFC,56800.0,,2013,"Drama,Thriller","[53, 18]",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
1433,1433,Table No. 21,table no 21,Eros,46700.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1434,1434,Wish You Were Here (2013),wish you were here (2013),EOne,46300.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1435,1435,A Glimpse Inside the Mind of Charles Swan III,a glimpse inside the mind of charles swan iii,A24,45400.0,,2013,,[35],,,,,,,,,,,,,,,,,,,,,,
1436,1436,The We and the I,the we and the i,P/108,42200.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1437,1437,Killing Season,killing season,MNE,39900.0,,2013,,"[28, 53]",,,,,,,,,,,,,,,,,,,,,,
1438,1438,Post Tenebras Lux,post tenebras lux,Strand,39200.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1439,1439,Rising From Ashes,rising from ashes,FRun,38600.0,,2013,,[],,,,,,,,,,,,,,,,,,,,,,
1440,1440,Berberian Sound Studio,berberian sound studio,IFC,38500.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1441,1441,Ip Man: The Final Fight,ip man the final fight,WGUSA,37900.0,,2013,,"[28, 18]",,,,,,,,,,,,,,,,,,,,,,
1442,1442,Redemption (2013),redemption (2013),RAtt.,36900.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1443,1443,Camille Claudel 1915,camille claudel 1915,KL,35300.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1444,1444,Bastards,bastards,IFC,24500.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1445,1445,Paradise: Love,paradise love,Strand,24300.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1446,1446,Our Children,our children,Distrib.,23200.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1447,1447,V/H/S/2,v/h/s/2,Magn.,21800.0,,2013,,"[27, 53]",,,,,,,,,,,,,,,,,,,,,,
1448,1448,The Look of Love,the look of love,IFC,21300.0,,2013,,"[35, 18]",,,,,,,,,,,,,,,,,,,,,,
1449,1449,The Painting (2013),the painting (2013),GK,21000.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1450,1450,Terraferma,terraferma,Cohen,20000.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1451,1451,Love and Honor (2013),love and honor (2013),IFC,19700.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1452,1452,Nostalghia,nostalghia,KL,18800.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1453,1453,Casting By,casting by,SD,18200.0,,2013,,[99],,,,,,,,,,,,,,,,,,,,,,
1454,1454,Violet & Daisy,violet & daisy,Cdgm.,17200.0,,2013,,"[53, 80, 18, 28, 35]",,,,,,,,,,,,,,,,,,,,,,
1455,1455,Jayne Mansfield's Car,jayne mansfields car,Anch.,14800.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1456,1456,A Wedding Invitation,a wedding invitation,CJ,14400.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1457,1457,Red Obsession,red obsession,A23,13200.0,,2013,,"[99, 36]",,,,,,,,,,,,,,,,,,,,,,
1458,1458,The Selfish Giant,the selfish giant,IFC,12200.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1459,1459,Charlie Countryman,charlie countryman,MNE,11700.0,,2013,,"[28, 35, 18, 10749, 53]",,,,,,,,,,,,,,,,,,,,,,
1460,1460,Just Like a Woman,just like a woman,Cohen,11400.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1461,1461,So Young,so young,CL,11200.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1462,1462,In the Name Of,in the name of,FM,9900.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1463,1463,InchAllah (U.S. only),inchallah (us only),EOne,9800.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1464,1464,Welcome to the Punch,welcome to the punch,IFC,9700.0,,2013,,"[28, 12, 80]",,,,,,,,,,,,,,,,,,,,,,
1465,1465,Clandestine Childhood,clandestine childhood,IFC,9000.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1466,1466,Argento's Dracula 3D,argentos dracula 3d,IFC,8100.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1467,1467,Finding Mr. Right,finding mr right,CL,6900.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1468,1468,Paradise: Hope,paradise hope,Strand,6700.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1469,1469,Paradise: Faith,paradise faith,Strand,6500.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1470,1470,The Guillotines,the guillotines,WGUSA,5300.0,,2013,,"[28, 36, 12, 18]",,,,,,,,,,,,,,,,,,,,,,
1471,1471,The Stroller Strategy,the stroller strategy,Rialto,3500.0,,2013,,[35],,,,,,,,,,,,,,,,,,,,,,
1472,1472,What Richard Did,what richard did,Trib.,2700.0,,2013,,,,,,,,,,,,,,,,,,,,,,,,
1473,1473,Caught in the Web,caught in the web,Vita.,1100.0,,2013,,[18],,,,,,,,,,,,,,,,,,,,,,
1474,1474,I Spit on Your Grave 2,i spit on your grave 2,Anch.,800.0,,2013,,"[53, 27, 80]",,,,,,,,,,,,,,,,,,,,,,
1475,1475,Into the White,into the white,Magn.,700.0,,2013,,"[28, 10752, 18]",,,,,,,,,,,,,,,,,,,,,,
1476,1476,Storage 24,storage 24,Magn.,100.0,,2013,,"[27, 878]",,,,,,,,,,,,,,,,,,,,,,
1477,1477,Transformers: Age of Extinction,transformers age of extinction,Par.,245400000.0,858600000.0,2014,"Action,Adventure,Sci-Fi","[878, 28, 12]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1478,1478,The Hobbit: The Battle of the Five Armies,the hobbit the battle of the five armies,WB (NL),255100000.0,700900000.0,2014,"Adventure,Fantasy","[28, 12, 14]",False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
1479,1479,Guardians of the Galaxy,guardians of the galaxy,BV,333200000.0,440200000.0,2014,"Action,Adventure,Comedy","[28, 878, 12]",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1480,1480,Maleficent,maleficent,BV,241400000.0,517100000.0,2014,"Action,Adventure,Family","[14, 12, 28, 10751, 10749]",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
1481,1481,The Hunger Games: Mockingjay - Part 1,the hunger games mockingjay - part 1,LGF,337100000.0,418200000.0,2014,"Action,Adventure,Sci-Fi","[878, 12, 53]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1482,1482,X-Men: Days of Future Past,x-men days of future past,Fox,233900000.0,513900000.0,2014,"Action,Adventure,Sci-Fi","[28, 12, 14, 878]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1483,1483,Captain America: The Winter Soldier,captain america the winter soldier,BV,259800000.0,454500000.0,2014,"Action,Adventure,Sci-Fi","[28, 12, 878]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1484,1484,Dawn of the Planet of the Apes,dawn of the planet of the apes,Fox,208500000.0,502100000.0,2014,"Action,Adventure,Drama","[878, 28, 18, 53]",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1485,1485,The Amazing Spider-Man 2,the amazing spider-man 2,Sony,202900000.0,506100000.0,2014,"Action,Adventure,Sci-Fi","[28, 12, 14]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1486,1486,Interstellar,interstellar,Par.,188000000.0,489400000.0,2014,"Adventure,Drama,Sci-Fi","[12, 18, 878]",False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1487,1487,Big Hero 6,big hero 6,BV,222500000.0,435300000.0,2014,"Action,Adventure,Animation","[12, 10751, 16, 28, 35]",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1488,1488,How to Train Your Dragon 2,how to train your dragon 2,Fox,177000000.0,444500000.0,2014,"Action,Adventure,Animation","[14, 28, 12, 16, 35, 10751]",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1489,1489,American Sniper,american sniper,WB,350100000.0,197300000.0,2014,"Action,Biography,Drama","[10752, 28]",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,True,False,False
1490,1490,Godzilla (2014),godzilla (2014),WB,200700000.0,328400000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1491,1491,Rio 2,rio 2,Fox,131500000.0,368600000.0,2014,"Adventure,Animation,Comedy","[12, 35, 10751, 16]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1492,1492,Teenage Mutant Ninja Turtles (2014),teenage mutant ninja turtles (2014),Par.,191200000.0,302100000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1493,1493,The LEGO Movie,the lego movie,WB,257800000.0,211400000.0,2014,"Action,Adventure,Animation","[12, 16, 35, 10751, 14]",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1494,1494,Lucy,lucy,Uni.,126700000.0,336700000.0,2014,"Action,Sci-Fi,Thriller","[28, 878]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False
1495,1495,Penguins of Madagascar,penguins of madagascar,Fox,83400000.0,289700000.0,2014,"Adventure,Animation,Comedy","[10751, 16, 12, 35]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1496,1496,Edge of Tomorrow,edge of tomorrow,WB,100200000.0,270300000.0,2014,"Action,Sci-Fi","[28, 878]",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False
1497,1497,Gone Girl,gone girl,Fox,167800000.0,201600000.0,2014,"Drama,Mystery,Thriller","[9648, 53, 18]",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,True,False,False,False,False,False
1498,1498,Night at the Museum: Secret of the Tomb,night at the museum secret of the tomb,Fox,113700000.0,249500000.0,2014,"Adventure,Comedy,Family","[12, 35, 14, 10751]",False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False
1499,1499,Noah,noah,Par.,101200000.0,261399999.0,2014,Animation,[18],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1500,1500,The Maze Runner,the maze runner,Fox,102400000.0,245900000.0,2014,"Action,Mystery,Sci-Fi","[28, 9648, 878, 53]",True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,False,False,False,False,False,False
1501,1501,300: Rise of An Empire,300 rise of an empire,WB,106600000.0,231000000.0,2014,"Action,Fantasy,War","[28, 10752, 14]",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,True,False,False,False,False
1502,1502,22 Jump Street,22 jump street,Sony,191700000.0,139600000.0,2014,"Action,Comedy,Crime","[80, 35, 28]",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1503,1503,The Fault in our Stars,the fault in our stars,Fox,124900000.0,182300000.0,2014,"Drama,Romance","[10749, 18]",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,False,False
1504,1504,Divergent,divergent,LG/S,150900000.0,137900000.0,2014,"Action,Adventure,Mystery","[28, 12, 878]",True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,False
1505,1505,Mr. Peabody & Sherman,mr peabody & sherman,Fox,111500000.0,164200000.0,2014,"Adventure,Animation,Comedy","[16, 12, 10751]",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1506,1506,Neighbors,neighbors,Uni.,150200000.0,120500000.0,2014,Comedy,[35],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1507,1507,Exodus: Gods and Kings,exodus gods and kings,Fox,65000000.0,203200000.0,2014,"Action,Adventure,Drama","[12, 18, 28]",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1508,1508,Annabelle,annabelle,WB (NL),84300000.0,172800000.0,2014,"Horror,Mystery,Thriller",[27],False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,True,False,False,False,False,False
1509,1509,Hercules (2014),hercules (2014),Par.,72700000.0,172100000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1510,1510,RoboCop (2014),robocop (2014),Sony,58600000.0,184100000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1511,1511,The Imitation Game,the imitation game,Wein.,91100000.0,142400000.0,2014,"Biography,Drama,Thriller","[36, 18, 53, 10752]",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,True,False,False,True,False,False
1512,1512,Non-Stop,non-stop,Uni.,92200000.0,130600000.0,2014,"Action,Mystery,Thriller","[10770, 18, 9648, 53]",True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,True,False,False,False,False,False
1513,1513,Dracula Untold,dracula untold,Uni.,56300000.0,160800000.0,2014,"Action,Drama,Fantasy","[27, 28, 18, 14, 10752]",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False
1514,1514,The Expendables 3,the expendables 3,LGF,39300000.0,175300000.0,2014,"Action,Adventure,Thriller","[28, 12, 53]",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
1515,1515,Into the Woods,into the woods,BV,128000000.0,85100000.0,2014,"Adventure,Comedy,Drama",[53],False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1516,1516,Fury (2014),fury (2014),Sony,85800000.0,126000000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1517,1517,Journey to the West,journey to the west,Magn.,18100.0,205600000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1518,1518,Need for Speed,need for speed,BV,43600000.0,159700000.0,2014,"Action,Crime,Thriller","[28, 80, 18, 53]",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
1519,1519,The Other Woman (2014),the other woman (2014),Fox,83900000.0,112800000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1520,1520,The Equalizer,the equalizer,Sony,101500000.0,90800000.0,2014,"Action,Crime,Thriller","[53, 28, 80]",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
1521,1521,Breakup Buddies,breakup buddies,CL,778000.0,188200000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
1522,1522,The Grand Budapest Hotel,the grand budapest hotel,FoxS,59300000.0,115500000.0,2014,"Adventure,Comedy,Crime","[35, 18]",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1523,1523,Dumb and Dumber To,dumb and dumber to,Uni.,86200000.0,83600000.0,2014,"Adventure,Comedy",[35],False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1524,1524,Unbroken,unbroken,Uni.,115600000.0,47800000.0,2014,Drama,"[18, 10752]",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1525,1525,Into The Storm,into the storm,WB (NL),47600000.0,114100000.0,2014,Documentary,"[28, 53]",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1526,1526,The Monuments Men,the monuments men,Sony,78000000.0,77000000.0,2014,"Comedy,Drama,History","[10752, 18, 36, 28]",False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,,False,False,False,False,False,False
1527,1527,Ride Along,ride along,Uni.,134900000.0,19500000.0,2014,"Action,Comedy,Crime","[28, 35]",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False
1528,1528,Planes: Fire & Rescue,planes fire & rescue,BV,59200000.0,92200000.0,2014,,"[16, 35, 12, 10751]",,,,,,,,,,,,,,,,,,,,,,
1529,1529,Let's Be Cops,lets be cops,Fox,82400000.0,55800000.0,2014,,[35],,,,,,,,,,,,,,,,,,,,,,
1530,1530,Jack Ryan: Shadow Recruit,jack ryan shadow recruit,Par.,50600000.0,84900000.0,2014,"Action,Drama,Thriller","[28, 18, 53]",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,True,False,False,False,False,False
1531,1531,Annie (2014),annie (2014),Sony,85900000.0,47900000.0,2014,,,,,,,,,,,,,,,,,,,,,,,,
