,Unnamed: 0,clean_title,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,title,studio,domestic_grossbom,foreign_grossbom,year,worldwide_grossbom,Sport,Crime,News,Romance,Sci-Fi,Western,Horror,Drama,Family,nan,Mystery,Musical,Fantasy,Adventure,Documentary,Thriller,Comedy,Reality-TV,Music,History,Action,Animation
1495,29384,san andreas,tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama",19,29-May-15,San Andreas,110000000,155190832,456258539,301067707,San Andreas,WB (NL),155200000.0,318800000.0,2015.0,474000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1496,29385,second act,tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",83,21-Dec-18,Second Act,15700000,39282227,63288854,24006627,Second Act,STX,39300000.0,33000000.0,2018.0,72300000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1497,29386,stitches,tt2126362,Stitches,Stitches,2012,86.0,"Comedy,Horror",79,1-Apr-13,Stitches,2000000,0,63555,63555,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1498,29390,unfinished business,tt2126400,Unfinished Business,Unfinished Business,2011,107.0,"Drama,Family",32,6-Mar-15,Unfinished Business,35000000,10219501,13214051,2994550,Unfinished Business,Fox,10200000.0,4200000.0,2015.0,14400000.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1499,29480,lost and found,tt2130116,Lost and Found,Lost and Found,2011,71.0,,11,23-Apr-99,Lost and Found,14000000,6552255,6552255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,29499,the mule,tt2130270,The Mule,The Mule,2014,103.0,"Comedy,Crime,Drama",100,14-Dec-18,The Mule,50000000,103804407,170857676,67053269,The Mule,WB,103800000.0,68700000.0,2018.0,172500000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1501,29548,eden,tt2132321,Eden,Eden,2016,71.0,Drama,66,19-Jan-16,Eden,2300000,0,0,0,Eden,BG,65500.0,,2015.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502,29556,spellbound,tt2132405,Spellbound,O-ssak-han yeon-ae,2011,114.0,"Comedy,Horror,Romance",74,31-Oct-45,Spellbound,1500000,7000000,7000000,0,,,,,,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1503,29572,beautiful,tt2133191,Beautiful,Beautiful,2011,120.0,"Biography,Drama,Family",1,29-Sep-00,Beautiful,9000000,3134509,3134509,0,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1504,29605,the foreigner,tt2133340,The Foreigner,The Foreigner,2011,145.0,Action,81,13-Oct-17,The Foreigner,35000000,34393507,140783360,106389853,The Foreigner,STX,34400000.0,111000000.0,2017.0,145400000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1505,29610,whatever it takes,tt2133372,Whatever it Takes,Whatever it Takes,2011,87.0,"Documentary,Drama",7,24-Mar-00,Whatever it Takes,15000000,8735529,8735529,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1506,29626,triangle,tt2134186,Triangle,Triangle,2011,62.0,"Family,Fantasy,Music",52,10-Feb-10,Triangle,12000000,0,1594955,1594955,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1507,29659,happily never after,tt2136972,Happily Never After,Happily Never After,2012,78.0,"Comedy,Drama",38,5-Jan-07,Happily N'Ever After,47000000,15849032,37923818,22074786,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1508,29738,the hadza: last of the first,tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,3,31-Dec-14,The Hadza: Last of the First,650000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1509,29755,long shot,tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance",75,3-May-19,Long Shot,40000000,30202860,43711031,13508171,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1510,29767,jane got a gun,tt2140037,Jane Got a Gun,Jane Got a Gun,2015,98.0,"Action,Drama,Western",12,29-Jan-16,Jane Got a Gun,25000000,1513793,3771345,2257552,Jane Got a Gun,Wein.,1500000.0,,2016.0,,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1511,29788,saving mr. banks,tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",37,13-Dec-13,Saving Mr. Banks,35000000,83299761,114962525,31662764,Saving Mr. Banks,BV,83300000.0,34600000.0,2013.0,117900000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1512,29789,self/less,tt2140379,Self/less,Self/less,2015,117.0,"Action,Mystery,Sci-Fi",48,10-Jul-15,Self/Less,26000000,12279691,33667319,21387628,Self/Less,Focus,12300000.0,18200000.0,2015.0,30500000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1513,29800,the accountant,tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",100,14-Oct-16,The Accountant,40000000,86260045,152962083,66702038,The Accountant,WB,86300000.0,68900000.0,2016.0,155200000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1514,29811,two night stand,tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",60,26-Sep-14,Two Night Stand,1600000,15600,868081,852481,Two Night Stand,EOne,18600.0,,2014.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1515,29832,food chains,tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,36,21-Nov-14,Food Chains,913000,0,176,176,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1516,29941,midnight cabaret,tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",62,7-Aug-13,Midnight Cabaret,300000,0,0,0,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1517,29979,the forgotten,tt2145909,The Forgotten,The Forgotten,2014,89.0,Horror,21,24-Sep-04,The Forgotten,50000000,66711892,117211892,50500000,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1518,30027,black november,tt2147225,Black November,Black November,2012,95.0,"Action,Crime,Drama",74,9-Jan-15,Black November,7500000,0,32572,32572,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1519,30124,snow white: a deadly summer,tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,11,20-Mar-12,Snow White: A Deadly Summer,1000000,0,0,0,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1520,30141,renaissance man,tt2149484,Renaissance Man,Renaissance Man,2012,,Documentary,90,3-Jun-94,Renaissance Man,40000000,24172899,24172899,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1521,30382,stone,tt2156825,Stone,Kamen,2012,90.0,"Crime,Drama,Thriller",50,8-Oct-10,Stone,22000000,1810078,4065020,2254942,Stone,Over.,1800000.0,7700000.0,2010.0,9500000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1522,30457,the walk,tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",33,30-Sep-15,The Walk,35000000,10161183,61492104,51330921,The Walk,TriS,10100000.0,51000000.0,2015.0,61100000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1523,30559,fear clinic,tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,19,10-Feb-15,Fear Clinic,1000000,0,0,0,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1524,30576,khiladi 786,tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",12,7-Dec-12,Khiladi 786,5600000,385422,14683763,14298341,Khiladi 786,Eros,379000.0,,2012.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1525,30599,getaway,tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller",20,30-Aug-13,Getaway,18000000,10501938,11813989,1312051,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1526,30652,adrift,tt2168766,Adrift,Adrift,2015,,Drama,89,1-Jun-18,Adrift,35000000,31445011,57897191,26452180,Adrift,STX,31400000.0,28500000.0,2018.0,59900000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1527,30684,bad words,tt2170299,Bad Words,Bad Words,2013,89.0,"Comedy,Drama",44,14-Mar-14,Bad Words,10000000,7779614,7843145,63531,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1528,30703,horrible bosses 2,tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",31,26-Nov-14,Horrible Bosses 2,40000000,54445357,105945357,51500000,Horrible Bosses 2,WB,54400000.0,53200000.0,2014.0,107600000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1529,30716,closure,tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",95,17-Mar-15,Closure,100000,0,0,0,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1530,30718,st. vincent,tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",61,10-Oct-14,St. Vincent,13000000,44137712,54837234,10699522,St. Vincent,Wein.,44100000.0,10700000.0,2014.0,54800000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1531,30720,the foreigner,tt2170623,The Foreigner,The Foreigner,2012,100.0,"Comedy,Romance",81,13-Oct-17,The Foreigner,35000000,34393507,140783360,106389853,The Foreigner,STX,34400000.0,111000000.0,2017.0,145400000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1532,30751,happy valley,tt2171902,Happy Valley,Happy Valley,2014,98.0,"Documentary,Drama,Sport",83,28-Mar-08,Happy Valley,250000,67665,67665,0,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1533,30796,3 days to kill,tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",64,21-Feb-14,3 Days to Kill,28000000,30697999,38959900,8261901,3 Days to Kill,Rela.,30700000.0,21900000.0,2014.0,52600000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1534,30797,metallica through the never,tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,37,27-Sep-13,Metallica Through the Never,18000000,3419967,9082906,5662939,Metallica Through the Never,PH,3400000.0,4600000.0,2013.0,8000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1535,30859,ghost,tt2175671,Ghost,Ghost,2012,118.0,Horror,5,13-Jul-90,Ghost,22000000,217631306,517600000,299968694,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1536,30885,jab tak hai jaan,tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",64,13-Nov-12,Jab Tak Hai Jaan,9200000,3047539,5806666,2759127,Jab Tak Hai Jaan,Yash,3000000.0,,2012.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1537,30893,as it is in heaven,tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,100,11-Jul-14,As It Is in Heaven,450000,13486,13486,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1538,30895,the messenger,tt2176244,The Messenger,The Messenger,2012,74.0,Drama,1,13-Nov-09,The Messenger,6500000,1109660,1744952,635292,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1539,30944,casino,tt2177672,Casino,Casino,2013,,Drama,71,22-Nov-95,Casino,52000000,42438300,110400000,67961700,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1540,30953,the monuments men,tt2177771,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",14,7-Feb-14,The Monuments Men,70000000,78031620,158702748,80671128,The Monuments Men,Sony,78000000.0,77000000.0,2014.0,155000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1541,30969,yeh jawaani hai deewani,tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",54,31-May-13,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,47000000,Yeh Jawaani Hai Deewani,Eros,3800000.0,,2013.0,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1542,30991,drones,tt2179027,Drones,Drones,2013,82.0,Thriller,72,31-Dec-10,Drones,500000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1543,31013,american sniper,tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",57,25-Dec-14,American Sniper,58000000,350126372,547326372,197200000,American Sniper,WB,350100000.0,197300000.0,2014.0,547400000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1544,31017,nine,tt2179165,Nine,Nine,2016,,Horror,100,18-Dec-09,Nine,80000000,19676965,53508858,33831893,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1545,31057,crowsnest,tt2180333,Crowsnest,Crowsnest,2012,84.0,"Horror,Mystery,Thriller",84,7-Sep-12,Crowsnest,1200000,0,0,0,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1546,31067,into the woods,tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",77,25-Dec-14,Into the Woods,56200000,128002372,213116401,85114029,Into the Woods,BV,128000000.0,85100000.0,2014.0,213100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1547,31069,jackie,tt2180419,Jackie,Jackie,2013,108.0,"Comedy,Drama,Romance",87,2-Dec-16,Jackie,9000000,13960394,36588512,22628118,Jackie,FoxS,14000000.0,,2016.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1548,31070,jackpot,tt2180421,Jackpot,Jackpot,2012,95.0,Drama,17,27-Jul-01,Jackpot,400000,44452,44452,0,Jackpot,DR,800.0,1100000.0,2014.0,1100800.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1549,31126,bending steel,tt2181837,Bending Steel,Bending Steel,2013,92.0,Documentary,24,4-Aug-15,Bending Steel,50000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1550,31132,crawl,tt2181875,Crawl,Crawl,2012,95.0,Drama,16,12-Jul-19,Crawl,17000000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1551,31144,red,tt2181948,Red,Red,2014,,Thriller,63,15-Oct-10,Red,60000000,90380162,196439693,106059531,Red,Sum.,90400000.0,108600000.0,2010.0,199000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1552,31145,freedom,tt2181951,Freedom,Freedom,2012,,Drama,69,5-Jun-15,Freedom,14500000,0,872757,872757,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1553,31203,song one,tt2182972,Song One,Song One,2014,86.0,"Drama,Music",87,23-Jan-15,Song One,6000000,32251,437089,404838,Song One,TFA,32299.0,,2015.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1554,31204,earth to echo,tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",62,2-Jul-14,Earth to Echo,13000000,38934842,42174545,3239703,Earth to Echo,Rela.,38900000.0,6400000.0,2014.0,45300000.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1555,31244,the purge,tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",67,7-Jun-13,The Purge,3000000,64473115,91266581,26793466,The Purge,Uni.,64500000.0,24900000.0,2013.0,89400000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1556,31352,unforgettable,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",39,23-Feb-96,Unforgettable,18000000,2483790,2483790,0,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1557,31352,unforgettable,tt2187167,Unforgettable,Unforgettable,2014,130.0,"Drama,Romance",4,21-Apr-17,Unforgettable,12000000,11368012,16221211,4853199,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1558,31377,escape from tomorrow,tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",100,11-Oct-13,Escape from Tomorrow,650000,171962,171962,0,,,,,,,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1559,31443,the sound and the shadow,tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",89,31-Dec-14,The Sound and the Shadow,500000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1560,31447,crossroads,tt2190231,Crossroads,Crossroads,2012,,Comedy,67,15-Feb-02,Crossroads,12000000,37188667,57000000,19811333,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1561,31447,crossroads,tt2190231,Crossroads,Crossroads,2012,,Comedy,86,23-Jun-15,Crossroads,500000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1562,31519,grown ups 2,tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,48,12-Jul-13,Grown Ups 2,80000000,133668525,247023808,113355283,Grown Ups 2,Sony,133699999.0,113300000.0,2013.0,246999999.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1563,31521,into the woods,tt2191715,Into the Woods,Into the Woods,2011,,"Comedy,Musical",77,25-Dec-14,Into the Woods,56200000,128002372,213116401,85114029,Into the Woods,BV,128000000.0,85100000.0,2014.0,213100000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1564,31584,the counselor,tt2193215,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",58,25-Oct-13,The Counselor,25000000,16973715,71009334,54035619,The Counselor,Fox,17000000.0,54000000.0,2013.0,71000000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1565,31611,about time,tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",95,1-Nov-13,About Time,12000000,15323921,89309178,73985257,About Time,Uni.,15300000.0,71800000.0,2013.0,87100000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1566,31661,coming home,tt2195830,Coming Home,Coming Home,2012,61.0,Documentary,72,1-Jan-78,Coming Home,3000000,32653000,32653000,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1567,31687,hoodwinked,tt2196200,Hoodwinked,Hoodwinked,2012,87.0,Documentary,60,13-Jan-06,Hoodwinked,17500000,51386611,109843390,58456779,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1568,31728,glory,tt2197748,Glory,Glory,2013,71.0,"Comedy,Drama",96,13-Dec-89,Glory,18000000,26593580,26593580,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1569,31803,run all night,tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller",70,13-Mar-15,Run All Night,50000000,26461644,66961644,40500000,Run All Night,WB,26500000.0,45200000.0,2015.0,71700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1570,31842,into the woods,tt2201083,Into the Woods,Into the Woods,2012,,Thriller,77,25-Dec-14,Into the Woods,56200000,128002372,213116401,85114029,Into the Woods,BV,128000000.0,85100000.0,2014.0,213100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1571,31882,transcendence,tt2202408,Transcendence,Transcendence,2012,98.0,Drama,2,18-Apr-14,Transcendence,100000000,23022309,103039258,80016949,Transcendence,WB,23000000.0,80000000.0,2014.0,103000000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1572,31931,the other woman,tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",2,25-Apr-14,The Other Woman,40000000,83911193,195111193,111200000,The Other Woman,IFC,25400.0,427000.0,2011.0,452400.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1573,31968,addicted,tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",96,10-Oct-14,Addicted,5000000,17390770,17499242,108472,Addicted,LGF,17400000.0,,2014.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1574,32083,before midnight,tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance",99,24-May-13,Before Midnight,3000000,8110621,23251930,15141309,Before Midnight,SPC,8100000.0,3100000.0,2013.0,11200000.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1575,32093,transcendence,tt2209764,Transcendence,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",2,18-Apr-14,Transcendence,100000000,23022309,103039258,80016949,Transcendence,WB,23000000.0,80000000.0,2014.0,103000000.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1576,32127,highway,tt2210657,Highway,Highway,2012,80.0,Drama,89,31-Dec-12,Highway,2000000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1577,32216,trapped,tt2213726,Trapped,Trapped,2011,,Drama,87,20-Sep-02,Trapped,30000000,6916869,6916869,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1578,32297,survivor,tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",11,29-May-15,Survivor,20000000,0,1703281,1703281,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1579,32309,the timber,tt2215673,The Timber,The Timber,2015,81.0,"Action,Adventure,Drama",85,6-Oct-15,The Timber,2100000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1580,32314,katy perry: part of me,tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",79,5-Jul-12,Katy Perry: Part of Me,12000000,25326071,32700439,7374368,Katy Perry: Part of Me,Par.,25300000.0,7400000.0,2012.0,32700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1581,32369,gamer,tt2217809,Gamer,GÃ¡mer,2011,92.0,Drama,82,4-Sep-09,Gamer,50000000,20534907,42002029,21467122,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1582,32416,crossroads,tt2219370,Crossroads,3 Yol,2013,116.0,"Drama,Mystery,War",67,15-Feb-02,Crossroads,12000000,37188667,57000000,19811333,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1583,32416,crossroads,tt2219370,Crossroads,3 Yol,2013,116.0,"Drama,Mystery,War",86,23-Jun-15,Crossroads,500000,0,0,0,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1584,32434,the return,tt2219720,The Return,The Return,2012,16.0,"Documentary,History,Western",43,6-Feb-04,The Return,15000000,501752,5953886,5452134,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1585,32484,now you see me,tt2221640,Now You See Me,Now You See Me,2012,98.0,"Drama,Horror,Thriller",41,31-May-13,Now You See Me,75000000,117723989,342769200,225045211,Now You See Me,LG/S,117700000.0,234000000.0,2013.0,351700000.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1586,32542,down to earth,tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary",73,16-Feb-01,Down to Earth,30000000,64172251,71172251,7000000,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1587,32552,draft day,tt2223990,Draft Day,Draft Day,2014,110.0,"Drama,Sport",36,11-Apr-14,Draft Day,25000000,28842237,29847480,1005243,Draft Day,LG/S,28800000.0,620000.0,2014.0,29420000.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1588,32554,home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",44,27-Mar-15,Home,130000000,177397510,385997896,208600386,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1589,32554,home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",56,5-Jun-09,Home,12000000,0,0,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1590,32554,home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",60,23-Apr-09,Home,500000,15433,44793168,44777735,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1591,32586,my girl,tt2224349,My Girl,My Girl,2010,,Drama,19,27-Nov-91,My Girl,16500000,58011485,58011485,0,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1592,32595,lucky dog,tt2224445,Lucky Dog,Shi qi shi dai,2012,,"Comedy,Crime",92,31-Dec-14,Lucky Dog,2000000,0,0,0,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1593,32628,sunday,tt2225910,Sunday,Sunday,2012,,Drama,96,22-Aug-97,Sunday,450000,410919,450349,39430,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
